market_title,site,number,menu,work_hours,price_range,address,category,image,latitude,longitude,tags
레스토랑온,https://www.instagram.com/restaurant_on/,02-547-0467 ,"코스(13만2천원, 16만5천원, 25만원)","12:00~14:30/18:00~22:00 | 토, 일요일 12:00~14:30/18:00~21:00 ",15~25만원대,서울특별시 강남구 청담동 62-33,프랑스식,restaurant_pics/레스토랑온.jpg,37.521946,127.049384,
안티트러스트,https://www.instagram.com/antitrust_seoul/,02-749-2288 ,"점심(6만5천원), 저녁(11만원)",12:00~22:00 ,10~15만원대,서울특별시 강남구 청담동 83-1 마드레스,컨템포러리,restaurant_pics/안티트러스트.jpg,37.5267910728462,127.04146736746,핫플맛집
텐지몽,,010-7449-3010,"런치코스(9만5천원~15만원), 디너코스(18만원)",12:00~15:00(마지막 주문 13:00)/18:00~22:00(마지막 주문 19:00) ,15~25만원대,서울특별시 강남구 청담동 69-5 리유빌딩,"일식, 가이세키",restaurant_pics/텐지몽.jpg,37.522410597151854,127.05431282319448,핫플맛집
오네뜨장,,02-545-1550,"런치코스(5만5천원), 디너코스(9만5천원)",12:00~15:30(마지막 주문 14:00)/18:00~21:30(마지막 주문 20:00) ,10~15만원대,서울특별시 강남구 청담동 83-6,프랑스식,restaurant_pics/오네뜨장.jpg,37.526074227507,127.041233246229,핫플맛집
더라운드,,02-545-4448,"북경오리(12만원), 닭고기깐풍소스, 멘보샤(각 6만5천원), 어향가지새우(8만원), 런치코스(5만원~7만원), 디너코스(12만원~16만원)",12:00~14:30/17:30~22:00 ,5~10만원대,서울특별시 강남구 청담동 3-16,"중식, 일반중식, 딤섬, 북경오리",restaurant_pics/더라운드.jpg,37.522977,127.042515,
필레터,https://www.instagram.com/filleter.fish/,02-517-0407,"가리비(3만원), 한치(2만4천원), 문어(3만3천원), 대게(3만8천원), 느타리(2만3천원), 달고기(2만8천원), 금태(3만2천원), 장어(3만5천원), 가자미(3만3천원), 덕자(3만2천원)","18:00~23:00(마지막 주문 21:30) | 금, 토요일 17:30~23:30(마지막 주문 22:00) ",5~10만원대,서울특별시 강남구 청담동 20-20,"기타, 다이닝바, 프랑스식, 바/주점, 와인바",restaurant_pics/필레터.jpg,37.5224466309117,127.042700950101,핫플맛집
오와이,,02-515-7250,"브런치코스(6만8천원), 디너코스(18만원)",12:00~15:00/18:00~22:00 ,15~25만원대,서울특별시 강남구 청담동 19-13,프랑스식,restaurant_pics/오와이.jpg,37.5222303672862,127.043259315881,핫플맛집
윌로뜨,https://www.instagram.com/hulotte_seoul/,02-722-0689 ,"런치코스(13만원), 디너코스(20만원)",11:30~15:00/18:00~22:00 ,15~25만원대,서울특별시 강남구 청담동 19-17 미준빌딩,프랑스식,restaurant_pics/윌로뜨.jpg,37.5227679418531,127.043405669306,
미토우,,010-7286-9914,미토우코스(변동),18:00~22:00 ,15~25만원대,서울특별시 강남구 청담동 17-24,"일식, 가이세키",restaurant_pics/미토우.jpg,37.5221099525237,127.045055412969,
뜨락,https://www.instagram.com/tteurak_jk/,02-543-2987,"안심(130g 5만6천원), 등심, 채끝(130g 5만4천원), 양념등심(160g 5만7천원), 살치살(120g 6만2천원), 안창살(120g 7만원), 육회(4만2천원)","11:30~23:00 | 일요일, 첫째주 월요일 11:30~22:00 ",15~25만원대,서울특별시 강남구 청담동 130-13,"한식(육류), 소고기구이",restaurant_pics/뜨락.jpg,37.5244,127.0555,
무니,,02-511-1303 ,무니오마카세(변동),18:00~22:00 ,15~25만원대,서울특별시 강남구 청담동 13-3,"일식, 가이세키",restaurant_pics/무니.jpg,37.5229398817454,127.045484539744,
파불라,,02-517-2852,"서총관비프마라상궈, 비프마라탕(각 7만3천원), 오보계정(5만8천원), 양유린기, 첨밀궈바로우(각 4만9천원), 런치코스(4만6천원~7만원), 디너코스(8만5천원~13만5천원), 청초농어찜(6만9천원)",11:30~15:00(마지막 주문 14:00)/17:30~22:00(마지막 주문 21:00) ,5~10만원대,서울특별시 강남구 청담동 100 루미안빌,"중식, 사천식중식, 모던차이니즈",restaurant_pics/파불라.jpg,37.527044,127.045747,
무등산,,02-518-4001,"꽃등심(130g 7만6천원), 생등심(130g 5만9천원), 안창살(130g 10만원eo), 갈빗살(130g 5만6천원), 육회(180g 5만1천원), 함흥냉면(1만2천원), 육회비빔밥과된장찌개(1만9천원, 특 2만6천원)",10:00~24:00(마지막 주문 23:30) ,15~25만원대,서울특별시 강남구 청담동 1-15 승봉빌딩,"한식(육류), 육회, 소고기구이",restaurant_pics/무등산.jpg,37.52189,127.04,
봉밀가,,02-546-2305,"메밀물국수, 메밀비빔국수(각 1만2천원), 뜨거운돌메밀국수(1만1천원), 기장돌냄비우동(9천5백원), 평양만둣국(1만원), 평양찐만두(7천5백원)",11:30~15:00(마지막 주문 14:30)/17:00~21:30(마지막 주문 20:30) ,1~2만원대,서울특별시 강남구 삼성동 8-1 건설빌딩,"한식(면류), 평양냉면",restaurant_pics/봉밀가.jpg,37.515834,127.042281,
스위츠플래닛,,02-541-0402 ,"홍차롤케이크(5천5백원), 요구르트롤케이크, 초콜릿롤케이크(각 6천원), 코코넛딸기롤케이크(6천5백원), 아메리카노(3천원), 카페라테(4천원)",10:00~21:00 ,1만원 미만 ,서울특별시 강남구 논현동 118-1,"디저트/차/베이커리, 케이크, 디저트카페",restaurant_pics/스위츠플래닛.jpg,37.51717,127.0391,
슈치쿠,,02-789-5751 ,"룸런치(12만원대~23만원), 룸디너(15만원대~32만원), 홀(7만5천원~13만원대), 스시카운터오마카세(런치 15만원, 디너 22만원)",11:30~15:00/17:30~22:00 ,15~25만원대,서울특별시 영등포구 여의도동 60 63한화생명빌딩,"일식, 스시",restaurant_pics/슈치쿠.jpg,37.5198,126.9401,
브레드피트,,02-782-0102 ,"우유크림빵(2천8백원), 초코르뱅쿠키(4천3백원), 소금빵(3천3백원), 얼그레이스콘, 크렌베리스콘(각 3천8백원)",09:00~20:00 | 토요일 09:00~18:00 ,1만원 미만 ,서울특별시 영등포구 여의도동 43-4 롯데캐슬 아이비,"디저트/차/베이커리, 베이커리",restaurant_pics/브레드피트.jpg,37.5199,126.9318,
아루히니와,https://www.instagram.com/aruhi_specialday/,010-7526-3903,노리마카세(3만8천원),14:00~22:00 ,2~5만원대,서울특별시 영등포구 여의도동 35-5 ,"일식, 일식오마카세",restaurant_pics/아루히니와.jpg,37.521470230225,126.924971147893,"핫플맛집, 하한가스시, 엔트리급스시, 노리마카세"
리스토란테에오,,02-3277-0651,"콤팩트런치코스(6만5천원), 콤팩트디너코스(8만5천원), 런치코스(8만5천원), 디너코스(12만원대~15만원)",11:30~15:00/17:20~22:00 ,10~15만원대,서울특별시 영등포구 여의도동 22 파크원,이탈리아식,restaurant_pics/리스토란테에오.jpg,37.5251913154781,126.929112756574,
화해당,https://www.instagram.com/hwahaedang/,02-785-4422 ,"간장게장&솥밥(4만7천원), 우럭포찜(7만원)",11:00~15:00/17:00~21:00 ,5~10만원대,서울특별시 영등포구 여의도동 17-6,"한식(어패류), 게장",restaurant_pics/화해당.jpg,37.52708629137116,126.9169305449114,
정인면옥,,02-2683-2615 ,"평양냉면(1만3천원), 순면(1만4천원), 접시만두(반접시 7천원, 한접시 1만2천원), 암퇘지편육(반접시 1만6천원, 한접시 2만7천원), 아롱사태수육(반접시 2만원, 한접시 3만7천원)","11:00~15:00/17:00~21:30(마지막 주문 21:00) | 토, 일요일 11:00~15:30/17:00~21:00(마지막 주문 20:30) ",1~2만원대,서울특별시 영등포구 여의도동 13-1 기독교한국침례회총회빌딩,"한식(육류), 수육, 한식(면류), 만두, 평양냉면",restaurant_pics/정인면옥.jpg,37.53071,126.9217,
소호정,,02-579-7282 ,"한우국수, 한우국밥(각 1만5천원), 수육(소 4만3천원, 대 5만8천원), 전(소 3만4천원, 대 3만9천원), 참문어(소 4만2천원, 대 5만1천원), 메밀묵(소 2만5천원, 대 2만9천원), 정식(2만9천원, 3만3천원, 4만2천원)",11:00~21:00 ,1~2만원대,서울특별시 서초구 양재동 392-11,"한식(육류), 수육, 한식(면류), 칼국수",restaurant_pics/소호정.jpg,37.473216,127.048669,
배나무골오리집,,02-571-5252,"오향수육, 연훈제(각 중 3만8천원, 대 5만원), 훈제통구이, 서울덕(각 반마리 3만원, 한마리 5만4천원), 문어튀김(3만원), 한식가지튀김(1만원)",11:30~15:00/17:00~21:30 ,2~5만원대,서울특별시 서초구 양재동 241-3 보성빌딩,"한식(가금류), 오리",restaurant_pics/배나무골오리집.jpg,37.473052,127.039139,
이수부,,02-572-0570 ,"런치코스(8만원), 디너코스(15만원, 콜키지프리)",12:00~15:00/18:00~21:00(마지막 주문 20:30) ,10~15만원대,서울특별시 강남구 도곡동 546-8,프랑스식,restaurant_pics/이수부.jpg,37.490921,127.037987,원테이블레스토랑
미누씨,https://www.instagram.com/minu.c_dining,02-6083-8482,"닭모래집할라피뇨파스타(2만9천원), 베이크드콜리플라워(2만9천원), 봉골레파스타(3만2천원), 비스크리조토(3만1천원), 라구파스타(3만2천원)",11:30~15:00(마지막 주문 13:30)/18:00~22:00(마지막 주문 20:30) ,5~10만원대,서울특별시 강남구 도곡동 448,이탈리아식,restaurant_pics/미누씨.jpg,37.48170400540631,127.04356958699984,
마누테라스,,010-3099-9515,"런치세트(3만3천원), 저녁셰어코스(5만5천원), 저녁단품메뉴(8천8백원~1만9천8백원)",12:00~15:00/18:00~22:00 ,5~10만원대,서울특별시 강남구 도곡동 453-9,프랑스식,restaurant_pics/마누테라스.jpg,37.4822286276945,127.045573477903,
뀌쏭82,https://www.instagram.com/cuisson82.seoul/,02-529-3582,"채끝등심스테이크(150g 6만5천원), 삼겹살과레드와인소스(4만2천원), 오리가슴살(3만8천원), 뵈프부르기뇽(5만7천원), 하몽플레이트(4만5천원)","12:00~15:00/18:00~22:00(마지막 주문 13:30, 20:30) | 일요일 12:00~15:00/18:00~21:30(마지막 주문 13:30, 20:00) ",5~10만원대,서울특별시 강남구 도곡동 453-16,프랑스식,restaurant_pics/뀌쏭82.jpg,37.48158,127.0447,
몽고네,,02-540-0680 ,"성게알어란파스타(4만4천원), 픽스코스(7만9천원), 시즌코스(15만원)",12:00~15:00(마지막 주문13:30)/17:30~22:30(마지막 주문 20:00) ,10~15만원대,서울특별시 강남구 신사동 665-10,"이탈리아식, 파스타",restaurant_pics/몽고네.jpg,37.525231,127.039135,
만두집,,02-544-3710 ,"만두전골(6만5천원), 만둣국(1만4천원), 빈대떡, 고추전(각 2만2천원), 콩비지(1만1천원)",12:00~21:30 ,1~2만원대,서울특별시 강남구 신사동 661-1,"한식(면류), 만둣국",restaurant_pics/만두집.jpg,37.52789,127.0389,
이치에,,070-4273-4087,"모둠생선회(2인 6만원, 3인 8만5천원, 4인 9만8천원), 참다랑어등살(4만5천원), 고등어초절임(3만5천원), 가리비관자튀김(2만8천원), 방어턱살소금구이(3만원), 숭어어란(4만원)",18:00~23:30(마지막 주문 22:00) ,2~5만원대,서울특별시 강남구 신사동 656-7,"바/주점, 이자카야",restaurant_pics/이치에.jpg,37.52534,127.0377,
스시선수,https://www.instagram.com/sushi_sunsoo/,02-514-0812 ,"사시미세트, 도미조림세트, 지라시스시세트, 장어덮밥세트(각 6만5천원), 런치오마카세(12만원~), 디너오마카세(28만원~), 디너스시코스(14만원~)",12:00~15:00(마지막 주문 14:00)/18:00~22:00(마지막 주문 20:00) ,15~25만원대,서울특별시 강남구 신사동 651-16 호림아트센터 2빌딩,"일식, 스시",restaurant_pics/스시선수.jpg,37.52283,127.0364,
갓포아키,https://www.instagram.com/kappo_akii/,02-540-8669 ,"제철생선회(2인 6만4천원, 3인 8만9천원, 4인 11만4천원), 야키사바보우즈시(8pcs 2만6천원), 후토마키(1줄 2만8천원), 난코츠가라아게(9천원), 한우스키야키우동전골(4만8천원), 갈치솥밥(4만3천원)",17:30~00:30(익일) ,2~5만원대,서울특별시 강남구 신사동 651-5 쿠키빌딩,"일식, 갓포요리",restaurant_pics/갓포아키.jpg,37.522981,127.036214,
보보식당,https://www.instagram.com/pao_pao_chang/,010-4749-7436,"동파육(4만2천원), 산둥샤오지(2만4천원), 버터탕수육(3만2천원), 마파두부(1만5천원), 고기짬뽕(1만6천원), XO소스새우볶음밥(1만8천원), 홍콩식차슈(2만8천원)",11:30~15:00(마지막 주문 14:20)/18:00~22:00(마지막 주문 21:00) ,5~10만원대,서울특별시 강남구 신사동 640-2 로빈명품관,"바/주점, 중식주점, 중식, 일반중식",restaurant_pics/보보식당.jpg,37.527861899218,127.036312210926,
보타르가,https://www.instagram.com/ristorante_bottarga/,010-8558-5378,"보타르가파스타(4만4천원), 클래식라자냐(3만9천원), 뇨키(3만3천원)",12:00~15:00(마지막 주문 14:00)/17:30~22:00(마지막 주문 21:00) ,5~10만원대,서울특별시 강남구 신사동 644,이탈리아식,restaurant_pics/보타르가.jpg,37.5267388362975,127.034999358912,
한일관,,1577-9963 ,"점심상차림(3만7천원~5만9천원), 전통구이상차림(5만4천원~9만1천원), 전통갈비탕(1만9천원), 해물파전(2만4천원), 전통갈비구이(2대 4만8천원), 신선로(3만8천원)","11:30~21:30(마지막 주문 20:30) | 토, 일요일 11:00~21:30(마지막 주문 20:30) ",5~10만원대,서울특별시 강남구 신사동 619-4 한일관,"한식(일반한식), 일반한식, 한식(육류), 소불고기",restaurant_pics/한일관.jpg,37.52779,127.0325,노포
오스테리아꼬또,,02-518-1962,"버팔로마르게리타피자(2만6천원), 꼬또햄&파인애플카르파치오(2만6천원), 꽃갈비라구생면파르파델레(3만2천원), 프레시트러플노리치아생면탈리올리니(3만5천원)",11:30~15:00/17:00~22:00 | 토요일 11:30~22:00 | 일요일 11:30~21:00 ,5~10만원대,서울특별시 강남구 신사동 624-20,이탈리아식,restaurant_pics/오스테리아꼬또.jpg,37.5250892597473,127.032226965053,핫플맛집
스시시미즈,,02-543-0887,"런치스시코스(10만원), 디너스시오마카세(22만원)",12:00~14:00/18:00~21:30 ,15~25만원대,서울특별시 강남구 신사동 631-18,"일식, 스시",restaurant_pics/스시시미즈.jpg,37.52294062837627,127.03449836732372,
붓처스컷(도산점),,02-6952-5053,"한우뉴욕스트립(200g 7만4천원), 한우안심(200g 7만7천원), 프라임립아이(200g 6만원), 프라임안심(200g 6만9천원), 브런치(2만2천원~7만원)",11:30~15:00/17:00~22:00 | 토요일 11:30~22:00 | 일요일 11:30~21:00 ,5~10만원대,서울특별시 강남구 신사동 623-5 삼원가든,"기타, 스테이크",restaurant_pics/붓처스컷(도산점).jpg,37.5252513808129,127.032770047864,
호원당,,02-511-0855,"두텁떡(짧은줄 1만2천원, 긴줄 1만8천원), 다식과(짧은줄 1만2천8백원, 긴줄 1만6천원), 약식(짧은 줄 1만원, 긴줄 1만5천원), 쑥갠떡(짧은줄 7천원, 긴줄 1만원)","08:00~18:00 | 토, 일요일, 공휴일 08:00~17:00 ",1~2만원대,서울특별시 강남구 신사동 608-10,"디저트/차/베이커리, 떡",restaurant_pics/호원당.jpg,37.526336,127.030513,노포
부베트,https://www.instagram.com/buvetteseoul/,02-3442-7858,"크로크무슈(2만3천원), 크로크마담(2만원), 당근라페(1만5천원), 벨기에와플(2만원), 잠봉(1만2천원), 생과일주스(1만2천원), 샤퀴테리(2만2천원)",10:00~23:00 (마지막 주문 22:00) ,5~10만원대,서울특별시 강남구 신사동 603 ANdAZ,"바/주점, 칵테일바, 기타, 브런치카페",restaurant_pics/부베트.jpg,37.5253215967063,127.028865132152,핫플맛집
가담,,02-545-5163 ,"고추탕수육, 유린기(각 소 3만원), 동파육(4만2천원), 난자완스(소 3만4천원), 짜장면(9천원), 삼선짬뽕(1만원), 잡채밥(1만1천원)",11:20~15:00/17:00~21:30 ,5~10만원대,서울특별시 강남구 신사동 608-8,"중식, 일반중식",restaurant_pics/가담.jpg,37.5263661402159,127.030258157623,
페리지,https://www.instagram.com/perigee_seoul/,없음,테이스팅코스(13만원),17:00~22:00(마지막 주문 21:15) ,10~15만원대,서울특별시 강남구 삼성동 114-40,"이탈리아식, 파스타",restaurant_pics/페리지.jpg,37.5112491980008,127.049479155493,핫플맛집
경천애인2237,,02-553-2237,"특안심(150g 5만8천5백원), 꽃등심, 채끝(각 150g 5만5천5백원), 소갈빗살(120g 5만8천5백원), 치마살(120g 5만9천5백원), 육회(130g 2만9천4백원), 갈비탕(1만6천9백원), 육개장(9천7백원)",11:30~14:30/17:00~22:00(마지막 주문 21:20) ,10~15만원대,서울특별시 강남구 삼성동 142-46 암천빌딩,"한식(육류), 소고기구이",restaurant_pics/경천애인2237.jpg,37.50594,127.0525,
황소곱창,,02-875-7622 ,"곱창구이(300g 5만4천원), 대창구이(300g 4만8천원), 곱창모둠구이(300g 5만원), 막창구이(300g 5만원), 염통구이(200g 3만5천원)",17:00~22:00 | 일요일 16:00~21:00 ,2~5만원대,서울특별시 관악구 봉천동 877-1,"한식(육류), 양곱창",restaurant_pics/황소곱창.jpg,37.4803175879078,126.95018578679264,
