restaurant_name,address,number,price_range,restaurant_image1,latitude,longitude
아이엠베이글(여의도점),서울특별시 영등포구 국제금융로 86 롯데캐슬 아이비 B1,070-4233-2881,만원 미만,/upload/restaurant_pics/아이엠베이글(여의도점).jpg,37.5201573,126.9317293
포프트커피,서울특별시 영등포구 경인로114길 10-1 1F,010-5162-6688,만원 미만,/upload/restaurant_pics/포프트커피.jpg,37.5184685,126.914214
노버든,서울특별시 영등포구 당산로31길 25 2F 201호,010-2394-4994,만원 미만,/upload/restaurant_pics/노버든.jpg,37.5268495,126.8938137
모던눌랑(여의도점),서울특별시 영등포구 국제금융로8길 31,02-6484-5980,3만원-4만원,/upload/restaurant_pics/모던눌랑(여의도점).jpg,37.519746,126.9280666
서민준밀밭,서울특별시 영등포구 영신로40길 22-1,02-2634-6848,만원 미만,/upload/restaurant_pics/서민준밀밭.jpg,37.52106127,126.90383205
버터핑거팬케익스(타임스퀘어점),서울특별시 영등포구 영중로 15 타임스퀘어 4F,02-2676-0929,만원-2만원,/upload/restaurant_pics/버터핑거팬케익스(타임스퀘어점).jpg,37.51778061,126.9053675
영원식당,서울특별시 영등포구 여의나루로 117 서울상가 2F,02-784-1866,만원 미만,/upload/restaurant_pics/영원식당.jpg,37.52614645,126.93110973
대원,서울특별시 영등포구 국제금융로8길 34 오륜빌딩,02-784-0879,만원 미만,/upload/restaurant_pics/대원.jpg,37.5202194,126.9272683
비어포스트바,서울특별시 영등포구 도림로131길 15,02-2068-6277,만원 미만,/upload/restaurant_pics/비어포스트바.jpg,37.5137926,126.8941708
몽밀,서울특별시 영등포구 도림로125길 34 1F,02-2675-5554,만원 미만,/upload/restaurant_pics/몽밀.jpg,37.5132634,126.8930976
잇샐러드(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 B2,02-3277-0894,만원-2만원,/upload/restaurant_pics/잇샐러드(더현대서울점).jpg,37.5259168,126.9283122
스펙트럼,서울특별시 영등포구 여의대로 108 페어몬트 앰배서더 서울,02-3395-6000,4만원 이상,/upload/restaurant_pics/스펙트럼.jpg,37.5260553,126.9282997
통통,서울특별시 영등포구 도림로139길 11-1 101-102호,0507-1309-4529,만원 미만,/upload/restaurant_pics/통통.jpg,37.5137734,126.8928981
버거플리즈,서울특별시 영등포구 국제금융로 86 롯데캐슬아이비 B1,02-761-2977,만원 미만,/upload/restaurant_pics/버거플리즈.jpg,37.5197969,126.9321087
까치네분식,서울특별시 영등포구 양평로 51,02-2679-2266,만원 미만,/upload/restaurant_pics/까치네분식.jpg,37.53426361,126.90074158
베르데브런치&펍,서울특별시 영등포구 도림로139가길 5 1F,02-6369-7564,만원-2만원,/upload/restaurant_pics/베르데브런치&펍.jpg,37.5138673,126.893677
폴트버거(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 B2,02-3277-0896,만원-2만원,/upload/restaurant_pics/폴트버거(더현대서울점).jpg,37.5259168,126.9283122
와인웍스,서울특별시 영등포구 여의대로 108 B1,02-3277-8522,2만원-3만원,/upload/restaurant_pics/와인웍스.jpg,37.5260553,126.9282997
아우어베이커리(영등포점),서울특별시 영등포구 경인로 843 1F,02-2164-6164,만원 미만,/upload/restaurant_pics/아우어베이커리(영등포점).jpg,37.5159228,126.9073768
우아(여의도점),서울특별시 영등포구 여의나루로 42,010-2456-5782,2만원-3만원,/upload/restaurant_pics/우아(여의도점).jpg,37.5214084,126.9250922
진진만두국(본점),서울특별시 영등포구 국제금융로8길 34 오륜빌딩 3F,02-780-7867,만원-2만원,/upload/restaurant_pics/진진만두국(본점).jpg,37.5202194,126.9272683
판동면옥(여의도점),서울특별시 영등포구 은행로 37 기계회관 본관 1F,02-784-8288,만원-2만원,/upload/restaurant_pics/판동면옥(여의도점).jpg,37.5293773,126.922618
순옥이네명가(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 6F,02-3277-0657,만원-2만원,/upload/restaurant_pics/순옥이네명가(더현대서울점).jpg,37.5259168,126.9283122
오늘은즉떡(본점),서울특별시 영등포구 여의나루로 71 동화빌딩 B1,070-4234-9008,만원 미만,/upload/restaurant_pics/오늘은즉떡(본점).jpg,37.5237626,126.9268758
바삭하게,서울특별시 영등포구 양평로19길 10 2F,02-6369-6789,만원 미만,/upload/restaurant_pics/바삭하게.jpg,37.53654337,126.89456265
리치몬드(더현대서울점),서울특별시 영등포구 여의대로 108 B1,02-3277-0798,만원 미만,/upload/restaurant_pics/리치몬드(더현대서울점).jpg,37.5260553,126.9282997
이여곰탕(IFC몰점),서울특별시 영등포구 국제금융로 10 IFC몰 B1 304호,02-6137-5926,만원-2만원,/upload/restaurant_pics/이여곰탕(IFC몰점).jpg,37.5249912,126.9253122
올드문래,서울특별시 영등포구 도림로 433-6,010-6259-4336,만원-2만원,/upload/restaurant_pics/올드문래.jpg,37.51393157,126.8942823
백리향(63빌딩점),서울특별시 영등포구 63로 50 63빌딩 57F,02-789-5741,4만원 이상,/upload/restaurant_pics/백리향(63빌딩점).jpg,37.52002428,126.94006969
청기와타운,서울특별시 영등포구 영중로10길 32-4,02-2068-9203,2만원-3만원,/upload/restaurant_pics/청기와타운.jpg,37.5184128,126.9084652
시즌커피앤베이크,서울특별시 영등포구 양산로9길 12-1,02-2676-7161,만원 미만,/upload/restaurant_pics/시즌커피앤베이크.jpg,37.52635847,126.88873287
욥,서울특별시 영등포구 당산로44길 3 삼성타운 1F,02-2675-1232,만원 미만,/upload/restaurant_pics/욥.jpg,37.53183281,126.90099153
카페레이어드(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 B1,02-3277-8551,만원 미만,/upload/restaurant_pics/카페레이어드(더현대서울점).jpg,37.5259168,126.9283122
호수삼계탕,서울특별시 영등포구 도림로 278-4,02-833-8948,만원-2만원,/upload/restaurant_pics/호수삼계탕.jpg,37.50285458,126.9043624
아트리오(콘래드호텔서울점),서울특별시 영등포구 국제금융로 10 콘래드호텔 서울점 2F,02-6137-7120,4만원 이상,/upload/restaurant_pics/아트리오(콘래드호텔서울점).jpg,37.52580566,126.9266096
스시미소,서울특별시 영등포구 국회대로74길 20 B1 110-1호,010-8853-7734,4만원 이상,/upload/restaurant_pics/스시미소.jpg,37.5296169,126.9215601
그리츠,서울특별시 영등포구 의사당대로 16 글래드호텔 LF,02-6222-5511,4만원 이상,/upload/restaurant_pics/그리츠.jpg,37.52747828,126.9175335
슈치쿠(63빌딩점),서울특별시 영등포구 63로 50 한화금융센터 58F,02-789-5751,4만원 이상,/upload/restaurant_pics/슈치쿠(63빌딩점).jpg,37.5198458,126.9400547
영일분식,서울특별시 영등포구 도림로141가길 34-1,02-2636-9817,만원 미만,/upload/restaurant_pics/영일분식.jpg,37.51631322,126.88967744
진가와(여의도점),서울특별시 영등포구 국제금융로2길 17 씨티플라자 3F,02-782-9072,2만원-3만원,/upload/restaurant_pics/진가와(여의도점).jpg,37.5240424,126.9260364
파낙스,서울특별시 영등포구 여의대방로65길 17,02-780-9037,만원-2만원,/upload/restaurant_pics/파낙스.jpg,37.5197139,126.9292728
헤비로테이트,서울특별시 영등포구 도신로19길 22,0507-1443-8267,만원 미만,/upload/restaurant_pics/헤비로테이트.jpg,37.5081924,126.8996738
번패티번(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 5F,02-3277-0549,만원 미만,/upload/restaurant_pics/번패티번(더현대서울점).jpg,37.5260553,126.9282997
크로닉,서울특별시 영등포구 당산로35길 7,070-8838-0347,만원 미만,/upload/restaurant_pics/크로닉.jpg,37.5289408,126.8968701
채윤희,서울특별시 영등포구 도림로 128길 21  2F,070-7799-8292,만원-2만원,/upload/restaurant_pics/채윤희.jpg,37.5153976,126.8946536
그레이에스프레소,서울특별시 영등포구 여의대방로 379 제일빌딩,070-7720-0131,만원 미만,/upload/restaurant_pics/그레이에스프레소.jpg,37.51904063,126.9311136
슈퍼말차(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 B1,02-3277-8515,만원 미만,/upload/restaurant_pics/슈퍼말차(더현대서울점).jpg,37.5259168,126.9283122
나폴레옹제과점(IFC몰),서울특별시 영등포구 국제금융로 10 IFC몰 B2 260호,02-6137-5900,만원 미만,/upload/restaurant_pics/나폴레옹제과점(IFC몰).jpg,37.5249989,126.9253099
홈앤브레드,서울특별시 영등포구 선유로51길 4-5,02-2633-8487,만원 미만,/upload/restaurant_pics/홈앤브레드.jpg,37.53679478,126.89768058
더스테이크하우스(IFC몰),서울특별시 영등포구 국제금융로 10 IFC몰 L3,02-6137-5070,4만원 이상,/upload/restaurant_pics/더스테이크하우스(IFC몰).jpg,37.52580566,126.9266096
시마스시(IFC몰),서울특별시 영등포구 국제금융로 10 IFC몰 L3,02-6137-5810,2만원-3만원,/upload/restaurant_pics/시마스시(IFC몰).jpg,37.52580566,126.9266096
커피라이커스,서울특별시 영등포구 양평로 89,010-8576-9578,만원 미만,/upload/restaurant_pics/커피라이커스.jpg,37.5360756,126.8971827
롱타임노씨,서울특별시 영등포구 당산로45길 13 2F,02-2678-5787,만원-2만원,/upload/restaurant_pics/롱타임노씨.jpg,37.5341399,126.9006572
평화,서울특별시 영등포구 도림로131길 13,010-5373-1194,만원 미만,/upload/restaurant_pics/평화.jpg,37.5137775,126.8943322
노티드(여의도IFC몰점),서울특별시 영등포구 국제금융로 10  IFC몰,070-4700-9377,만원 미만,/upload/restaurant_pics/노티드(여의도IFC몰점).jpg,37.5249912,126.9253122
에덴식당,서울특별시 영등포구 의사당대로 127 B1,02-786-3119,만원 미만,/upload/restaurant_pics/에덴식당.jpg,37.52013779,126.92639923
유어보울,서울특별시 영등포구 문래로 180 1동 1F 상가108호,02-2038-0130,만원-2만원,/upload/restaurant_pics/유어보울.jpg,37.5179921,126.9019566
카페마마스(IFC몰),서울특별시 영등포구 국제금융로 10 IFC몰 L1,02-6137-5156,만원 미만,/upload/restaurant_pics/카페마마스(IFC몰).jpg,37.5251278,126.925855
점보씨푸드,서울특별시 영등포구 국제금융로 10,해산물 요리,,/upload/restaurant_pics/점보씨푸드.jpg,37.5249915,126.9253126
콘디토리오븐(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 2F,02-3277-0290,만원 미만,/upload/restaurant_pics/콘디토리오븐(더현대서울점).jpg,37.5259168,126.9283122
카페꼼마&얀쿠브레(여의도점),서울특별시 영등포구 국제금융로8길 16,카페 / 디저트,,/upload/restaurant_pics/카페꼼마&얀쿠브레(여의도점).jpg,37.5212387,126.9289038
비엣남,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크 101동 114호,02-3775-1233,만원 미만,/upload/restaurant_pics/비엣남.jpg,37.5252753,126.9186053
소문난식당,서울특별시 영등포구 도림로141가길 32-1,02-2635-0570,만원 미만,/upload/restaurant_pics/소문난식당.jpg,37.516196,126.8898819
올댓커피(더현대서울점),서울특별시 영등포구 여의대로 108,02-3277-0768,만원 미만,/upload/restaurant_pics/올댓커피(더현대서울점).jpg,37.5260553,126.9282997
패트릭스와플(1호점),서울특별시 영등포구 국제금융로 112 상아빌딩 1F,02-3775-0608,만원 미만,/upload/restaurant_pics/패트릭스와플(1호점).jpg,37.5184173,126.9338892
탐광(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 B1,02-3277-0780,만원-2만원,/upload/restaurant_pics/탐광(더현대서울점).jpg,37.5259168,126.9283122
여의도따로국밥(본점),서울특별시 영등포구 여의대방로69길 28 유성빌딩,02-782-0047,만원 미만,/upload/restaurant_pics/여의도따로국밥(본점).jpg,37.52136107,126.93016263
콘부(더현대서울),서울특별시 영등포구 여의대로 108 더현대서울시 B1,0507-1393-3480,만원-2만원,/upload/restaurant_pics/콘부(더현대서울).jpg,37.5260578,126.9282985
소맥베이커리(영등포타임스퀘어점),서울특별시 영등포구 영중로 9 B관 B1,02-2639-4231,만원 미만,/upload/restaurant_pics/소맥베이커리(영등포타임스퀘어점).jpg,37.5175785,126.9052548
에프터워크클럽,서울특별시 영등포구 도림로133길 10 1F,010-8805-1540,만원 미만,/upload/restaurant_pics/에프터워크클럽.jpg,37.5135496,126.8943198
도쿄라보,서울특별시 영등포구 도림로 438-12,02-2068-3971,만원-2만원,/upload/restaurant_pics/도쿄라보.jpg,37.5150655,126.894833
겐츠베이커리,서울특별시 영등포구 영중로 15 타임스퀘어 1F,베이커리,식당 홈페이지로 가기,/upload/restaurant_pics/겐츠베이커리.jpg,37.51722,126.904185
리틀꼬르소,서울특별시 영등포구 영등포로33길 7-1 1F,0507-1471-0132,만원 미만,/upload/restaurant_pics/리틀꼬르소.jpg,37.5211508,126.9025297
오복순대국,서울특별시 영등포구 도림로139길 14,02-2677-4183,만원 미만,/upload/restaurant_pics/오복순대국.jpg,37.51572445,126.89158672
강릉엄지네꼬막집(여의도점),서울특별시 영등포구 여의나루로 67 B1 110호,02-782-9998,만원-2만원,/upload/restaurant_pics/강릉엄지네꼬막집(여의도점).jpg,37.5237218,126.9263735
서울커피(여의도점),서울특별시 영등포구 국제금융로 86 롯데캐슬 아이비 1F,02-785-3669,만원 미만,/upload/restaurant_pics/서울커피(여의도점).jpg,37.52031557,126.93190939
호우섬(더현대서울점),서울특별시 영등포구 여의대로 108 더현대서울 B1,02-3277-0763,만원-2만원,/upload/restaurant_pics/호우섬(더현대서울점).jpg,37.5259168,126.9283122
텐진라멘,서울특별시 영등포구 당산로 111-4 숯불바베큐골목,070-8614-0816,만원 미만,/upload/restaurant_pics/텐진라멘.jpg,37.52481,126.895982
동순각,서울특별시 영등포구 영등포로45길 14-5,02-2634-0439,만원 미만,/upload/restaurant_pics/동순각.jpg,37.520619,126.9086637
마리포사,서울특별시 영등포구 여의대로 108 페어몬트앰배서더서울 29F,02-3395-6000,2만원-3만원,/upload/restaurant_pics/마리포사.jpg,37.5260553,126.9282997
쉐프조,서울특별시 영등포구 문래로 98,02-2631-9001,만원 미만,/upload/restaurant_pics/쉐프조.jpg,37.519245,126.8927375
카페1953위드오드리,서울특별시 영등포구 경인로77가길 12 1F,02-2672-0504,만원 미만,/upload/restaurant_pics/카페1953위드오드리.jpg,37.5119232,126.8920955
양키스그릴,서울특별시 영등포구 도림로 434-9,070-8836-2819,2만원-3만원,/upload/restaurant_pics/양키스그릴.jpg,37.5148238,126.8950309
베르두레,서울특별시 영등포구 양산로 133-1 1F,070-8835-2946,만원-2만원,/upload/restaurant_pics/베르두레.jpg,37.52391825,126.8979585
보사노바커피로스터스(문래점),서울특별시 영등포구 영등포로20길 22-4,02-2633-0038,만원 미만,/upload/restaurant_pics/보사노바커피로스터스(문래점).jpg,37.5199517,126.8920161
커피리브레(타임스퀘어),서울특별시 영등포구 영중로 15 타임스퀘어 1F,02-2635-0615,만원 미만,/upload/restaurant_pics/커피리브레(타임스퀘어).jpg,37.51778061,126.90536746
